loc_rowid,pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_masse,sy_dist
28450,TOI-1235 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.90000,39.6345000
28451,TOI-1235 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),6.91000,39.6345000
28452,TOI-1235 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,39.6345000
28453,TOI-125 b,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,111.0590000
28454,TOI-125 b,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,111.0590000
28455,TOI-125 b,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),9.50000,111.0590000
28456,TOI-125 c,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,111.0590000
28457,TOI-125 c,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,111.0590000
28458,TOI-125 c,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),6.63000,111.0590000
28459,TOI-125 d,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,111.0590000
28460,TOI-125 d,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),13.60000,111.0590000
28461,TOI-1266 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),13.50000,36.0118000
28462,TOI-1266 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,36.0118000
28463,TOI-1266 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),2.20000,36.0118000
28464,TOI-1266 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,36.0118000
28465,TOI-132 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,163.6780000
28466,TOI-132 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),22.40000,163.6780000
28467,TOI-1333 b,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),753.25710,200.4920000
28468,TOI-1333 b,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,200.4920000
28469,TOI-1338 b,2,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),33.00000,399.0170000
28470,TOI-1338 b,2,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,399.0170000
28471,TOI-1444 b,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,125.4630000
28472,TOI-1444 b,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.87000,125.4630000
28473,TOI-1444 c,1,2,Radial Velocity,2021,W. M. Keck Observatory,,125.4630000
28474,TOI-1478 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,152.8920000
28475,TOI-1478 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),270.47333,152.8920000
28476,TOI-150.01,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,336.2670000
28477,TOI-150.01,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),797.75330,336.2670000
28478,TOI-150.01,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),556.20250,336.2670000
28479,TOI-157 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,355.6830000
28480,TOI-157 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),375.03940,355.6830000
28481,TOI-1601 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),314.65170,336.6080000
28482,TOI-1601 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,336.6080000
28483,TOI-163 b,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,411.7190000
28484,TOI-163 b,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),387.75260,411.7190000
28485,TOI-169 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),251.40353,407.8400000
28486,TOI-172 b,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,342.8310000
28487,TOI-172 b,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),1722.63860,342.8310000
28488,TOI-1728 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,60.7980000
28489,TOI-1728 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),26.78000,60.7980000
28490,TOI-178 b,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.50000,62.6990000
28491,TOI-178 c,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4.77000,62.6990000
28492,TOI-178 d,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.01000,62.6990000
28493,TOI-178 d,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,62.6990000
28494,TOI-178 e,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,62.6990000
28495,TOI-178 e,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.86000,62.6990000
28496,TOI-178 f,1,6,Transit,2021,Multiple Observatories,7.72000,62.6990000
28497,TOI-178 g,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.94000,62.6990000
28498,TOI-178 g,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,62.6990000
28499,TOI-1899 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),209.76780,128.4380000
28500,TOI-1899 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,128.4380000
28501,TOI-201 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,113.8250000
28502,TOI-201 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),133.48860,113.8250000
28503,TOI-216.01,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),200.00000,177.9450000
28504,TOI-216.01,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,177.9450000
28505,TOI-216.02,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,177.9450000
28506,TOI-216.02,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),30.00000,177.9450000
28507,TOI-220 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,90.7402000
28508,TOI-220 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),13.80000,90.7402000
28509,TOI-237 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,38.0749000
28510,TOI-237 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,38.0749000
28511,TOI-251 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,99.5230000
28512,TOI-251 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),317.83000,99.5230000
28513,TOI-257 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,76.9028000
28514,TOI-257 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),43.86032,76.9028000
28515,TOI-269 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,57.0225000
28516,TOI-269 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),8.80000,57.0225000
28517,TOI-270 b,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28518,TOI-270 b,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28519,TOI-270 c,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28520,TOI-270 c,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28521,TOI-270 d,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28522,TOI-270 d,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),,22.4793000
28523,TOI-421 b,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),7.17000,74.7969000
28524,TOI-421 c,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,74.7969000
28525,TOI-421 c,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.42000,74.7969000
28526,TOI-451 b,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,123.7390000
28527,TOI-451 c,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,123.7390000
28528,TOI-451 d,2,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,123.7390000
28529,TOI-481 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),486.27990,179.3660000
28530,TOI-481 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,179.3660000
28531,TOI-519 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,115.5570000
28532,TOI-519 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),4449.62000,115.5570000
28533,TOI-540 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,14.0022000
28534,TOI-540 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,14.0022000
28535,TOI-561 b,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.59000,85.7990000
28536,TOI-561 b,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,85.7990000
28537,TOI-561 b,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.20000,85.7990000
28538,TOI-561 c,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),7.00000,85.7990000
28539,TOI-561 c,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,85.7990000
28540,TOI-561 c,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.40000,85.7990000
28541,TOI-561 d,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),11.95000,85.7990000
28542,TOI-561 e,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.00000,85.7990000
28543,TOI-561 f,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,85.7990000
28544,TOI-561 f,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.00000,85.7990000
28545,TOI-564 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,199.5810000
28546,TOI-564 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),464.98529,199.5810000
28547,TOI-628 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2011.86390,178.6800000
28548,TOI-628 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,178.6800000
28549,TOI-640 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,341.9970000
28550,TOI-640 b,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),279.69040,341.9970000
28551,TOI-677 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),392.83788,141.8120000
28552,TOI-677 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,141.8120000
28553,TOI-700 b,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28554,TOI-700 b,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28555,TOI-700 b,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28556,TOI-700 c,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28557,TOI-700 c,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28558,TOI-700 c,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28559,TOI-700 d,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28560,TOI-700 d,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28561,TOI-700 d,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,31.1265000
28562,TOI-763 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.79000,95.1274000
28563,TOI-763 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,95.1274000
28564,TOI-763 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.32000,95.1274000
28565,TOI-763 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,95.1274000
28566,TOI-776 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.00000,27.1701000
28567,TOI-776 b,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,27.1701000
28568,TOI-776 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,27.1701000
28569,TOI-776 c,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.30000,27.1701000
28570,TOI-813 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,263.1450000
28571,TOI-813 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,263.1450000
28572,TOI-824 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),18.46700,63.9262000
28573,TOI-824 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,63.9262000
28574,TOI-837 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,142.4880000
28575,TOI-837 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,142.4880000
28576,TOI-849 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,225.7340000
28577,TOI-849 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),39.09000,225.7340000
28578,TOI-892 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),301.93850,340.5430000
28579,TOI-892 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,340.5430000
28580,TOI-905 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,158.6490000
28581,TOI-905 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),211.99261,158.6490000
28582,TOI-942 b,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),826.35800,152.6010000
28583,TOI-942 b,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,152.6010000
28584,TOI-942 b,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.00000,152.6010000
28585,TOI-942 c,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),794.57500,152.6010000
28586,TOI-942 c,3,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),37.00000,152.6010000
28587,TOI-954 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),55.30242,238.7680000
28588,TOI-954 b,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),,238.7680000
28589,TRAPPIST-1 b,1,7,Transit,2016,La Silla Observatory,0.85000,
28590,TRAPPIST-1 b,1,7,Transit,2016,La Silla Observatory,,
28591,TRAPPIST-1 b,1,7,Transit,2016,La Silla Observatory,,
28592,TRAPPIST-1 b,1,7,Transit,2016,La Silla Observatory,1.01700,
28593,TRAPPIST-1 c,1,7,Transit,2016,La Silla Observatory,,
28594,TRAPPIST-1 c,1,7,Transit,2016,La Silla Observatory,1.15600,
28595,TRAPPIST-1 c,1,7,Transit,2016,La Silla Observatory,1.38000,
28596,TRAPPIST-1 c,1,7,Transit,2016,La Silla Observatory,,
28597,TRAPPIST-1 d,1,7,Transit,2016,La Silla Observatory,0.41000,
28598,TRAPPIST-1 d,1,7,Transit,2016,La Silla Observatory,0.29700,
28599,TRAPPIST-1 e,1,7,Transit,2017,Multiple Observatories,0.62000,
28600,TRAPPIST-1 e,1,7,Transit,2017,Multiple Observatories,0.77200,
28601,TRAPPIST-1 f,1,7,Transit,2017,Multiple Observatories,0.68000,
28602,TRAPPIST-1 f,1,7,Transit,2017,Multiple Observatories,0.93400,
28603,TRAPPIST-1 g,1,7,Transit,2017,Multiple Observatories,1.34000,
28604,TRAPPIST-1 g,1,7,Transit,2017,Multiple Observatories,1.14800,
28605,TRAPPIST-1 h,1,7,Transit,2017,Multiple Observatories,0.33100,
28606,TRAPPIST-1 h,1,7,Transit,2017,Multiple Observatories,,
28607,TRAPPIST-1 h,1,7,Transit,2017,Multiple Observatories,,
28608,TYC 0434-04538-1 b,1,1,Radial Velocity,2021,Multiple Observatories,,613.4220000
28609,TYC 1422-614-1 b,1,2,Radial Velocity,2014,Multiple Observatories,,672.4100000
28610,TYC 1422-614-1 c,1,2,Radial Velocity,2014,Multiple Observatories,,672.4100000
28611,TYC 3318-01333-1 b,1,1,Radial Velocity,2018,Multiple Observatories,,490.6100000
28612,TYC 3667-1280-1 b,1,1,Radial Velocity,2016,McDonald Observatory,,477.5160000
28613,TYC 4282-00605-1 b,1,1,Radial Velocity,2017,Roque de los Muchachos Observatory,,464.1280000
28614,TYC 8998-760-1 b,1,2,Imaging,2020,Paranal Observatory,4449.62000,94.6177000
28615,TYC 8998-760-1 c,1,2,Imaging,2020,Paranal Observatory,1906.98000,94.6177000
28616,Teegarden's Star b,1,2,Radial Velocity,2019,Calar Alto Observatory,,3.8307800
28617,Teegarden's Star c,1,2,Radial Velocity,2019,Calar Alto Observatory,,3.8307800
28618,TrES-1 b,2,1,Transit,2004,TrES,241.86863,159.6580000
28619,TrES-1 b,2,1,Transit,2004,TrES,221.52751,159.6580000
28620,TrES-1 b,2,1,Transit,2004,TrES,,159.6580000
28621,TrES-1 b,2,1,Transit,2004,TrES,238.99800,159.6580000
28622,TrES-1 b,2,1,Transit,2004,TrES,,159.6580000
28623,TrES-1 b,2,1,Transit,2004,TrES,,159.6580000
28624,TrES-1 b,2,1,Transit,2004,TrES,266.97720,159.6580000
28625,TrES-1 b,2,1,Transit,2004,TrES,,159.6580000
28626,TrES-1 b,2,1,Transit,2004,TrES,238.36000,159.6580000
28627,TrES-1 b,2,1,Transit,2004,TrES,,159.6580000
28628,TrES-2 b,2,1,Transit,2006,TrES,,215.3200000
